arm,width,seed,step,epoch,total_steps,N_sites,C_classes,NC,P_theta,P_phi,loss_probe,r_sq,a_eff,kappa_eff,lam_max_Ktheta,lam_max_Kphi,lam_min_Kphi,share_inst,share_A1_bound,share_proxy_lammax,share_proxy_lammin,frac_range_Jtheta,frac_range_Jtheta_rtol1e-6,rank_Jtheta,rank_Jtheta_rtol1e-6,a_eff_H,kappa_eff_H,lam_max_Ktheta_H,lam_max_Kphi_H,lam_min_Kphi_H,share_inst_H,share_proxy_lammax_H,share_proxy_lammin_H,chk_grad_theta_relerr,chk_grad_phi_relerr,chk_ggn_phi_relerr,lam_max_Gphiphi_ggnpy,frac_r_topk1_Kphi,frac_r_topk5_Kphi,frac_r_topk20_Kphi,frac_r_topk100_Kphi,frac_r_topk1_Jtheta_sv,frac_r_topk5_Jtheta_sv,frac_r_topk20_Jtheta_sv,share_cum_discrete,test_loss,test_acc,share_cum_discrete_fullrun
frozen,128,43,0,0,2400,256,2,512,1024,2434,0.773998583158464,0.5719496598124593,0.2990938176353259,4.219002418942767,1.5321863679200516,21.735250963197196,2.1216052718481823e-06,0.0661990807574858,0.0661990807574858,0.06585110109530398,0.9999986153105271,1.0000000000002496,1.0000000000002496,512,512,0.11337856073775994,1.668340704776384,0.4331398413957534,7.802468931604799,-5.619590822422361e-16,0.0636343575176209,0.052593542667513545,1.0000000000000013,1.6225010866851518e-16,1.8403593871585689e-16,6.82997979859265e-16,7.8024689316047935,0.13422598937447824,0.43315434915269446,0.4465015110363128,0.517278319919039,0.154954574998474,0.3174298780240076,0.3598329744625734,,0.8960411548614502,0.500579833984375,0.1882652303362466
frozen,128,43,1,0,2400,256,2,512,1024,2434,0.755087752325502,0.5567509059680944,0.2971941514697934,3.9052626091682394,1.5298136348941922,21.721532320036175,1.92579003317337e-06,0.07071914558489645,0.07071914558489645,0.06579462702329283,0.9999987411619526,1.0000000000002458,1.0000000000002458,512,512,0.11689548183222309,1.6053415540194476,0.44626120199554814,8.044811786079952,-5.543397629202226e-16,0.06787421208510744,0.05255651466219384,1.0000000000000013,1.6774479277649677e-16,2.0424857979342975e-16,0.0,8.044811786079952,0.1218631505610463,0.4178200997883193,0.43145820964051695,0.5024749799680495,0.15469022830177884,0.3139174168915758,0.35567743935689694,0.05868279799188486,0.8759474754333496,0.500579833984375,0.1882652303362466
frozen,128,43,2,0,2400,256,2,512,1024,2434,0.7371454515168235,0.5418017599509821,0.2933556806822035,3.5938722516778996,1.5371816405685974,21.70834380622968,1.926475730200668e-06,0.07546654988767142,0.07546654988767142,0.0661280659835685,0.9999987467497236,1.0000000000002403,1.0000000000002403,512,512,0.11925298043297826,1.5318035719452836,0.45944726137191905,8.272227647678829,-2.1891982487601754e-16,0.07222828331422113,0.05261845707238627,1.0000000000000004,1.7462858080099294e-16,1.140347404691975e-16,4.294748440339869e-16,8.272227647678832,0.10969535427157683,0.40175557716963367,0.41571185209488026,0.4866281245696858,0.15206007294431778,0.3003486068641743,0.35007419995949535,0.061556620892551095,0.8574745655059814,0.500579833984375,0.1882652303362466
frozen,128,43,6,0,2400,256,2,512,1024,2434,0.6750297428001222,0.4860005022205137,0.28020514400114893,2.387856863490148,1.6116463436182493,21.666656145433294,2.1321747489049065e-06,0.10502197595648007,0.10502197595648007,0.06923384316258684,0.9999986770224518,1.0000000000002385,1.0000000000002385,512,512,0.12583182750105693,1.1445677063942434,0.5208015347348488,9.046068985284288,-2.4514738125779703e-16,0.09904901894542677,0.054438024811253226,1.0000000000000004,2.0381559760282028e-16,0.0,3.92735638494454e-16,9.046068985284284,0.06434207531462038,0.3324450182573588,0.34755064421687354,0.4260076681182975,0.1420202396780181,0.2810689639071779,0.3224172520510514,0.06948847078829028,0.7936098575592041,0.50067138671875,0.1882652303362466
frozen,128,43,13,0,2400,256,2,512,1024,2434,0.6018893193121819,0.4137386259681564,0.2442996117585033,0.882745910226613,1.8214749976465516,21.647288453500604,2.3748080620867878e-06,0.2167610863917966,0.2167610863917966,0.07761273837192806,0.9999986962187409,1.000000000000241,1.000000000000241,512,512,0.11464508767951717,0.452420104617334,0.6014892231782991,9.688800846096328,-2.7226653044783364e-16,0.202172676505071,0.058452115453408074,1.0000000000000004,1.3730027219165777e-16,1.5199120291431545e-16,7.33364992269793e-16,9.688800846096335,0.012464916222758799,0.21652291426366374,0.23426838489914792,0.3405915373902228,0.11258320787536141,0.2066404470215975,0.2531399956841295,0.08532861873671722,0.7189309000968933,0.511383056640625,0.1882652303362466
frozen,128,43,32,2,2400,256,2,512,1024,2434,0.5212436410331105,0.33949213513313864,0.1201090120941424,0.15666445104778814,3.7345963430190086,21.857243529489022,2.725413026558802e-06,0.43396144533029174,0.43396144533029174,0.14592918530374555,0.9999992702260734,1.0000000000002245,1.0000000000002245,512,512,0.053413427003508804,0.0755351354386569,0.8062831382919077,8.604855721625558,-2.194169364592613e-16,0.41422274116057,0.08567328038542815,1.0000000000000002,0.0,3.913914398848563e-16,4.128731257947635e-16,8.604855721625562,0.0013819803095546247,0.06443301562727022,0.08395458405208985,0.2127611105732733,0.0253974854945417,0.06266007369504357,0.16649602585473386,0.1243769350253276,0.6437909603118896,0.627288818359375,0.1882652303362466
frozen,128,43,75,4,2400,256,2,512,1024,2434,0.4950825194047932,0.315431843803787,0.027637015530778495,0.028214553998300532,7.121211844073604,22.343497277298052,3.1168487293379437e-06,0.4948297024381621,0.4948297024381621,0.24168614102856936,0.9999995623150338,1.000000000000218,1.000000000000218,512,512,0.015271627398593552,0.03007071499244583,0.8190887060386375,6.940378030537239,-3.515487601851962e-16,0.33680720036227224,0.10555992233044711,1.0000000000000004,1.98991066058856e-16,5.847534414493351e-16,5.118905142009234e-16,6.940378030537243,0.000720470878353876,0.01798844079721926,0.04081681612911793,0.16497146425732243,0.000153909793206409,0.00898504984200667,0.10209636796071812,0.14060363319494193,0.5944042205810547,0.693603515625,0.1882652303362466
frozen,128,43,179,11,2400,256,2,512,1024,2434,0.4887697193731032,0.3152014490986709,0.024881091199588007,0.012402085215103983,6.383612491421854,22.372848367978317,3.1962287235404266e-06,0.667354383189927,0.667354383189927,0.22198880879790606,0.9999994993074647,1.0000000000002192,1.0000000000002192,512,512,0.012731060849756575,0.013107662341779258,0.7190277517599083,6.908911034372774,-1.8051960255391672e-16,0.4927124593341739,0.09426239144276759,1.0000000000000002,0.0,4.215712102801497e-15,3.856664597132527e-16,6.908911034372776,0.00018406744131532258,0.008371813263290692,0.031934509300469024,0.1375499314809069,0.000316424154210463,0.003385733186266762,0.10020740670956547,0.14400482605927042,0.5980124473571777,0.6903076171875,0.1882652303362466
frozen,128,43,426,26,2400,256,2,512,1024,2434,0.48697871741826576,0.31440179817283853,0.02790432605712397,0.011713424635141141,6.966182258368722,22.49498694044064,3.465415201748901e-06,0.704338978602638,0.704338978602638,0.2364530141814688,0.9999995025376384,1.000000000000217,1.000000000000217,512,512,0.013591190248720022,0.01169293627342463,0.8119689387702353,6.984273002187353,-1.674988786625534e-16,0.5375384527053533,0.1041487610209418,1.0000000000000002,3.954610292062867e-16,1.295370614289355e-15,3.8150502683183897e-16,6.984273002187356,0.0001770726921298557,0.0076255393765213226,0.02738767179812031,0.13548539733830298,0.00021085649998713434,0.007156933265718774,0.10366429852416295,0.14972104433208935,0.6261426210403442,0.646728515625,0.1882652303362466
frozen,128,43,1011,63,2400,256,2,512,1024,2434,0.4843924985916478,0.31328559660063116,0.03388344281540029,0.023720836123897127,7.981363556511536,22.683294552971326,3.4022653404173366e-06,0.5882105190676232,0.5882105190676232,0.26027890244252705,0.9999995737239801,1.000000000000219,1.000000000000219,512,512,0.016137405001491724,0.01955284555332908,0.9621698244761153,7.072994331592602,-3.1759674352841944e-16,0.4521516310653075,0.1197448870723341,1.0000000000000004,1.634189048608727e-16,4.668634013478446e-16,8.790122890570668e-16,7.072994331592608,0.0006823267772530656,0.008117706224344788,0.026459020870291703,0.16086449122395247,0.00035869543194810594,0.015921260800745227,0.11497842958379523,0.16240472414419135,0.6262228488922119,0.656951904296875,0.1882652303362466
frozen,128,43,2400,150,2400,256,2,512,1024,2434,0.48189850971897813,0.3116996163264257,0.04670522037405885,0.011155603138738921,8.350735837400931,22.828618714932926,3.926661065463145e-06,0.807199371500969,0.807199371500969,0.2678290156194352,0.9999995297828485,1.0000000000002178,1.0000000000002178,512,512,0.017747606824502743,0.007851564218667114,0.9652563495643712,7.058562206258779,-2.342047398086708e-16,0.693288341039387,0.12029887551032081,1.0000000000000002,0.0,9.977711168522364e-16,3.7748980333951715e-16,7.058562206258782,3.564133172647377e-05,0.004626040609684424,0.02432635130426135,0.18051888170856734,0.00014163723939541962,0.013542030370838044,0.08442462423742508,0.1882652303362466,0.6190406084060669,0.6695556640625,0.1882652303362466
frozen,128,44,0,0,2400,256,2,512,1024,2434,0.6736746744940583,0.48103378375545175,0.7111761703615249,0.94848838908414,3.7931142570011787,16.446639101175677,2.937778705297711e-06,0.4285059690610377,0.4285059690610377,0.1874091146208934,0.9999992254975119,1.0000000000002347,1.0000000000002347,512,512,0.33967379851482166,0.4618561352466351,1.133546341352997,7.811564415223524,-1.5597655314581173e-16,0.42378180053835884,0.1267224489668397,1.0000000000000002,1.6226597340655598e-16,1.2166695436165478e-16,3.4110136170772787e-16,7.811564415223526,0.0053180706428639845,0.27464325719970273,0.3073097994759139,0.38130809184565656,0.15130584830846042,0.28616807016034346,0.3006701116984707,,0.7063678503036499,0.48089599609375,0.6091430670364826
frozen,128,44,1,0,2400,256,2,512,1024,2434,0.6628629988995004,0.4705765267321716,0.6754193386011716,0.8411728263518228,3.80275351961206,16.450982615115016,3.2176538819470116e-06,0.4453533086939729,0.4453533086939729,0.18775565625602553,0.9999991538628147,1.0000000000002471,1.0000000000002471,512,512,0.3242471347087585,0.4127181825841303,1.1381910356585436,7.825392990474356,-2.2125243281007531e-16,0.439976111630087,0.12697945736216698,1.0000000000000002,0.0,1.4023768683482917e-16,4.539981165323101e-16,7.825392990474359,0.004291719405195042,0.2583718391171648,0.29194625680244113,0.3725016724509373,0.1428182855114038,0.2723114937136227,0.2862839855204497,0.4460191540433912,0.702489972114563,0.490020751953125,0.6091430670364826
frozen,128,44,2,0,2400,256,2,512,1024,2434,0.6527118872899733,0.46071784278021355,0.6415676161677829,0.7436917299242837,3.8141539814395813,16.455876417743458,3.1406658084951296e-06,0.4631389912493276,0.4631389912493276,0.18816715645346574,0.9999991765767094,1.0000000000002411,1.0000000000002411,512,512,0.3086699065845578,0.36620503143717315,1.1427867419618432,7.828955154029322,-1.8106616524235693e-16,0.4573734912862013,0.12737623921977442,1.0000000000000002,0.0,3.240277803059238e-16,1.1344788700737509e-16,7.828955154029321,0.0034161261892403077,0.24234289594139446,0.276529689605346,0.36880105722539513,0.13512990711529907,0.2581627491414587,0.272705666559768,0.45593069363683575,0.6989372372627258,0.497650146484375,0.6091430670364826
frozen,128,44,6,0,2400,256,2,512,1024,2434,0.6182392748149874,0.4274209948674021,0.5198817346860719,0.4557985935607461,3.9406912842459882,16.483035522640662,3.3177855335026016e-06,0.5328402342806663,0.5328402342806663,0.19294672914040503,0.9999991580708812,1.000000000000236,1.000000000000236,512,512,0.24608167954834148,0.21912723301718975,1.1550007259141204,7.74860630982599,-2.0144575792079645e-16,0.5289702602455567,0.12972278777329385,1.0000000000000002,1.2490787738487983e-16,1.4246933818621373e-16,1.0316185205027725e-15,7.748606309825982,0.0010587483737086313,0.1832612525236062,0.22015219932721197,0.3133303446122107,0.1064157281806805,0.2027249654502818,0.21599837135220099,0.4844801312056758,0.6869809627532959,0.54547119140625,0.6091430670364826
frozen,128,44,13,0,2400,256,2,512,1024,2434,0.5765574430525277,0.3895587283791756,0.3618474580181207,0.23079636264871267,4.268111872752614,16.55070343647796,3.3792621176860388e-06,0.6105648036808613,0.6105648036808613,0.2050122357759826,0.9999992082542486,1.0000000000002247,1.0000000000002247,512,512,0.15677612014293812,0.09879713274727564,1.1962829616057526,7.398704387559356,-1.8467157230729678e-16,0.613429294223853,0.13918379550866425,1.0000000000000002,1.969027460356034e-16,1.543541616342888e-16,2.4009025720599507e-16,7.398704387559357,6.57948842106201e-05,0.10481864111725724,0.1445624045318727,0.24695203061863819,0.07006384208712335,0.12239512928918701,0.13781826502156697,0.5117634714133722,0.6695789098739624,0.59930419921875,0.6091430670364826
frozen,128,44,32,2,2400,256,2,512,1024,2434,0.5269704448393933,0.35285871092812376,0.11585595809654409,0.06041088743290223,5.979069761817712,16.765558401831814,3.715508063612934e-06,0.6572759485684999,0.6572759485684999,0.262878325325778,0.9999993785813006,1.0000000000002198,1.0000000000002198,512,512,0.038005395992550116,0.0190043284084462,1.3491663151384368,6.332130081389548,-3.5799847642457766e-16,0.6666476007711751,0.1756430484505548,1.0000000000000002,3.3946970778619536e-16,0.0,4.2079603938200536e-16,6.332130081389545,0.0006033635478455687,0.014814867113284913,0.05275017039603118,0.1722412311634705,0.016125368900862202,0.025424332728140823,0.049047791708803294,0.5486198938321801,0.6305147409439087,0.667327880859375,0.6091430670364826
frozen,128,44,75,4,2400,256,2,512,1024,2434,0.5219093111731228,0.3523378781820201,0.02418602791253564,0.02015222986699725,9.168496034320107,17.18167112868556,3.5001704626192948e-06,0.5454889101145562,0.5454889101145562,0.3479483062707937,0.999999618239555,1.0000000000002198,1.0000000000002198,512,512,0.008902169864825891,0.0049854338805787116,1.344994102642315,5.219041216068562,-1.3154997289031663e-16,0.6410155436478098,0.20490354444138806,1.0000000000000002,0.0,1.2215684773850078e-16,3.403607608867203e-16,5.219041216068564,0.00020120524531131828,0.005417878578759094,0.03223785394965862,0.15952468951690035,0.00012819794147585526,0.0046853701128291535,0.03587353758353908,0.5729130859268444,0.6025068163871765,0.688507080078125,0.6091430670364826
frozen,128,44,179,11,2400,256,2,512,1024,2434,0.5188244450511634,0.35099352929660854,0.027905329526628966,0.01750387323366038,8.777218147357093,17.27104907140543,5.140140692048966e-06,0.6145302676626678,0.6145302676626678,0.3369597706305346,0.999999414377358,1.0000000000002167,1.0000000000002167,512,512,0.010126774832900934,0.005886495586636328,1.2398299062026847,5.137729800634938,-1.9838492879908244e-16,0.63239891462431,0.19440506450663508,1.0000000000000002,1.7711036999443514e-16,2.823559775200888e-16,8.643685578700167e-16,5.137729800634934,4.754488210773334e-06,0.006160744832165905,0.03331120062718855,0.16324014495536454,0.000647208640079318,0.0038763795620826947,0.04170320662039495,0.5805253164817012,0.5858343839645386,0.710235595703125,0.6091430670364826
frozen,128,44,426,26,2400,256,2,512,1024,2434,0.5165743234238325,0.3501303223586458,0.032329895737900495,0.01859537979706926,9.172843428427798,17.49133324616311,5.225679155642848e-06,0.634849696899528,0.634849696899528,0.3440137507477918,0.9999994303101084,1.000000000000217,1.000000000000217,512,512,0.011546562715343987,0.006467231685473708,1.2701317702734147,5.188877648401575,-1.3807826851053354e-16,0.640984484358268,0.19664497881069376,1.0000000000000002,3.0649699705970853e-16,6.660939482721457e-16,0.0,5.188877648401575,2.609744004163976e-06,0.005523328352454486,0.0272051539681962,0.22547247076012786,0.0009816617396584781,0.0063242394458654875,0.04891923037595044,0.5871648260733925,0.5795952677726746,0.716278076171875,0.6091430670364826
frozen,128,44,1011,63,2400,256,2,512,1024,2434,0.5173383584711819,0.35095485031792373,0.031859215964848316,0.022782100352805406,10.134122663452127,17.51506144814602,4.76494412357262e-06,0.5830609163885593,0.5830609163885593,0.3665251973638207,0.9999995298120972,1.000000000000217,1.000000000000217,512,512,0.011236004620187524,0.006705557547764988,1.336500831618164,5.2088535923568955,-2.705838555945905e-16,0.62625564680524,0.20419075042333515,1.0000000000000002,0.0,1.3017767082809514e-15,3.410264481241613e-16,5.208853592356897,0.00016294680365890662,0.005251222653853364,0.02908018487961854,0.2076580333155044,0.0008008516147859455,0.008196176023071806,0.04284815175304499,0.5969403065220915,0.5786285400390625,0.716033935546875,0.6091430670364826
frozen,128,44,2400,150,2400,256,2,512,1024,2434,0.5178245074671571,0.35178588057488125,0.032243973625664994,0.02465628622714913,13.156813888811211,17.372442424506673,6.67993316539718e-06,0.5666753316957005,0.5666753316957005,0.43095756260108337,0.9999994922836312,1.0000000000002207,1.0000000000002207,512,512,0.011820797363917425,0.007554429865415521,1.4054381801788798,5.159026546729929,-3.232792274694262e-16,0.6100985151813568,0.21409791028623554,1.0000000000000002,3.0586746928700275e-16,0.0,3.4432015871796615e-16,5.1590265467299306,0.0001925641670134002,0.004293200305778673,0.02912708326124549,0.20490754219347326,0.0003612541641563494,0.0006679369473879732,0.01917539772400399,0.6091430670364826,0.5794509649276733,0.71246337890625,0.6091430670364826
frozen,512,42,0,0,2400,256,2,512,1024,9730,0.830032266228833,0.6292642973266218,1.097924231923063,4.107407539226663,2.2075511019916654,70.38001343529658,3.120502688110864e-05,0.21092300744560602,0.21092300744560602,0.030412249206372616,0.9999858646145233,1.000000000000285,1.000000000000285,512,512,0.4956246913839868,1.6851029821107264,0.9943090207400958,33.040131918241286,-1.1702942897640337e-15,0.22727491259361426,0.029214789293079378,1.0000000000000013,1.606958893959062e-16,0.0,4.3010889757847056e-16,33.0401319182413,0.012759837313013422,0.4889155423275156,0.5161997703865968,0.5947148956392785,0.4853110785457012,0.5065293518667838,0.5415914372405243,,0.664383053779602,0.589385986328125,0.3308114394798351
frozen,512,42,1,0,2400,256,2,512,1024,9730,0.7876768679918676,0.5919680562311938,0.9875944311333391,2.7936905256577167,2.063744152391227,70.39712622163458,3.110546123655629e-05,0.26117958377076395,0.26117958377076395,0.02848080821743749,0.9999849278834417,1.0000000000002407,1.0000000000002407,512,512,0.46889838890398716,1.2821298818867668,0.9654062597969943,34.090425236467375,-3.7295668021377714e-15,0.2677845907606251,0.027539106008649953,1.000000000000004,1.8990365586371076e-16,0.0,4.1685765479980886e-16,34.09042523646736,0.0045348612965317205,0.45708466698784367,0.48567334250160726,0.5689878308523566,0.45656011244751354,0.48713209009663166,0.5181435419529286,0.19016308104219243,0.6554285883903503,0.645904541015625,0.3308114394798351
frozen,512,42,2,0,2400,256,2,512,1024,9730,0.7525314833040784,0.5586065969251354,0.8797898648311331,2.1275673589837725,1.956863180496444,70.41553765560083,3.198074115937272e-05,0.2925458465207197,0.2925458465207197,0.02703880426639677,0.9999836574070023,1.0000000000002625,1.0000000000002625,512,512,0.42914279512026005,1.033540093151462,0.930385328062067,34.62783782931954,-8.158158794110079e-16,0.2933942815365311,0.026165124279246398,1.0000000000000009,0.0,1.8683182086073113e-16,1.0259704045952299e-15,34.627837829319574,0.0009327300280274385,0.42490472610041413,0.4547639035807294,0.5438145543602063,0.3982465751476948,0.4615195592111828,0.4873791557315917,0.2196679166630402,0.6528137922286987,0.66796875,0.3308114394798351
frozen,512,42,6,0,2400,256,2,512,1024,9730,0.6461497838032324,0.4540152680867356,0.6230980748733553,1.5767623016908727,1.9809857488418403,70.44046716376887,3.285630061284878e-05,0.2832443738299966,0.2832443738299966,0.027353576449677827,0.999983414441173,1.0000000000002611,1.0000000000002611,512,512,0.30288719203240216,0.7791939041431205,0.9093325447509323,34.300294992083614,-8.711345994479784e-16,0.27991173037115075,0.025826247204678156,1.0000000000000009,0.0,0.0,6.214606048642647e-16,34.300294992083636,0.0014021892392889993,0.2943706549763862,0.3283229724214015,0.4345926829322083,0.2581758453026518,0.33371712144430576,0.3640319833258737,0.24580507667028756,0.6543380618095398,0.611572265625,0.3308114394798351
frozen,512,42,13,0,2400,256,2,512,1024,9730,0.5319404843905197,0.3511271982729215,0.46030587126391725,0.5755200147124185,3.5314620452290217,70.3981519128494,3.5293160284584774e-05,0.4443853716110289,0.4443853716110289,0.04776789511212012,0.9999900061767283,1.0000000000002347,1.0000000000002347,512,512,0.18353604745983712,0.23258090340343418,1.2187435521153158,30.74531309240568,-7.353928497063051e-16,0.4410684233821175,0.03812856314419723,1.0000000000000004,1.7172726487170009e-16,2.7469789496734164e-16,3.4665905025485455e-16,30.74531309240569,0.0005708346120938051,0.10327358022440251,0.14202405939208762,0.2700546249760082,0.12721854349605013,0.13228415296304355,0.1976785361253452,0.2656934021461888,0.6484876275062561,0.6552734375,0.3308114394798351
frozen,512,42,32,2,2400,256,2,512,1024,9730,0.4611328303245937,0.3051353298151389,0.10647252420650286,0.0675310085725599,11.302081672955334,70.68475517638247,3.491671367005795e-05,0.611898635079404,0.611898635079404,0.13785239322898232,0.9999969106040101,1.000000000000216,1.000000000000216,512,512,0.03375647542377932,0.043647050747327006,1.6213037665901116,22.340999417593874,-3.9296871876320595e-15,0.4361103052225048,0.06766059815403022,1.0000000000000024,0.0,6.5664271077890085e-15,0.0,22.340999417593874,0.00038753029673126757,0.0021197025823678733,0.04260971291657499,0.1630155827303722,0.0068631451489728325,0.03136529058711866,0.099459208044954,0.295541036715795,0.6568902730941772,0.608245849609375,0.3308114394798351
frozen,512,42,75,4,2400,256,2,512,1024,9730,0.4596676413634009,0.3046824059960148,0.07803012811798833,0.14166519546826534,12.747453425861943,70.67075793233684,3.703284014562016e-05,0.35517427883417485,0.35517427883417485,0.15281379471353357,0.999997094891715,1.0000000000002176,1.0000000000002176,512,512,0.02610153971352511,0.08841837471847706,1.6288263182864489,21.55829478876232,-6.871536426975975e-16,0.22792140426391316,0.07024702682004337,1.0000000000000004,1.4593200690100457e-16,2.089888219130977e-15,0.0,21.55829478876232,0.001191084484469073,0.001772696254620336,0.044656569879982774,0.16310490476508602,0.003573936837317345,0.027767027478281952,0.09537567678138704,0.29544266446250117,0.6588004231452942,0.604522705078125,0.3308114394798351
frozen,512,42,179,11,2400,256,2,512,1024,9730,0.4562511663584026,0.3009967198885076,0.08543843946772055,0.03420459114635796,12.990865388995884,70.63930765687765,3.631792254649117e-05,0.7141112944832654,0.7141112944832654,0.15533706216140464,0.9999972043570673,1.0000000000002216,1.0000000000002216,512,512,0.028131110138735527,0.024237947686375813,1.6812496867311548,21.783531822260155,-5.453804471918566e-16,0.5371704458132615,0.07164991867011114,1.0000000000000002,1.3491032273642706e-16,1.3479509102583348e-15,3.2618344057230013e-16,21.783531822260148,0.00010394988063793295,0.0006350923661482733,0.03865219092515365,0.14854234152213275,0.004142707876935451,0.02259288614547094,0.0905374366335896,0.30061671845119675,0.6489967107772827,0.620452880859375,0.3308114394798351
frozen,512,42,426,26,2400,256,2,512,1024,9730,0.4537120273833084,0.2988181148605211,0.08559275992677462,0.05228672838411784,14.878383303989423,70.59469355319045,3.854837192270923e-05,0.6207795008187074,0.6207795008187074,0.17407099230615347,0.9999974091088218,1.0000000000002138,1.0000000000002138,512,512,0.02790602097419873,0.036431569911780176,1.7910496537465654,21.60306259164278,-6.26579997280007e-16,0.4337436417794172,0.07655984698028268,1.0000000000000004,2.712978144725782e-16,2.5536401715605256e-15,1.644541677241115e-16,21.603062591642782,0.00030325502846364073,0.0008915468843909789,0.03800547654328307,0.15299858399220942,0.0034861314723270594,0.015339148255798152,0.08414238597545565,0.31684813463098527,0.6435199975967407,0.631072998046875,0.3308114394798351
frozen,512,42,1011,63,2400,256,2,512,1024,9730,0.45023178260165125,0.29603448602715315,0.09163808245103137,0.09502025660924428,17.783288403591644,70.0195652724777,4.373258330922291e-05,0.49094020075599,0.49094020075599,0.20253656526016167,0.9999975408105201,1.000000000000214,1.000000000000214,512,512,0.028740221179441982,0.060105249259019694,1.8554830890794654,21.40030060215497,-5.941276172396606e-16,0.3234854972077472,0.07978587665393677,1.0000000000000004,2.5578315966621176e-16,1.6034118852630204e-15,0.0,21.40030060215497,0.0007982829050126296,0.001750509546862932,0.03655705003076046,0.17265417614262912,0.0031187200509649013,0.00377458632553674,0.06021284919973738,0.32677464318279204,0.6447882652282715,0.62164306640625,0.3308114394798351
frozen,512,42,2400,150,2400,256,2,512,1024,9730,0.4465848772933745,0.2929583227813135,0.12074445822834208,0.03572547633696282,26.999550841009963,68.47394234527725,4.955793144719994e-05,0.771678332733933,0.771678332733933,0.282796302302762,0.9999981644938919,1.0000000000002152,1.0000000000002152,512,512,0.037662026338118625,0.019290030410038093,2.031159932967761,20.698031345454357,-6.072561941347268e-16,0.6612935245633175,0.08936349331953733,1.0000000000000002,3.9232609453052937e-16,3.149198153568246e-15,3.432900085525029e-16,20.698031345454364,1.9608214853350388e-05,0.0003482004595094641,0.026959350775761348,0.21023318355100223,0.0022564612214246325,0.004561680644301975,0.027539697619662563,0.3308114394798351,0.661732017993927,0.589630126953125,0.3308114394798351
frozen,512,43,0,0,2400,256,2,512,1024,9730,0.784236359287558,0.5862261080370708,0.4639778306538211,7.095072023750693,1.7167277695636758,67.27048033840671,4.382205814405284e-05,0.06138044325550652,0.06138044325550652,0.024884725975239674,0.999974474147663,1.0000000000002498,1.0000000000002498,512,512,0.21407538649155816,3.1238712782856286,0.5756337435220202,31.52126853938019,-9.318073962385756e-16,0.06413385472887657,0.01793424606675069,1.0000000000000016,2.040881777343997e-16,2.13539515089496e-16,1.0143761527001431e-15,31.52126853938016,0.036711639164063316,0.4194647404928828,0.4455789858954117,0.546887210930962,0.050189855484402635,0.3663532306138882,0.4143259898859363,,0.7596429586410522,0.462982177734375,0.12296093874226999
frozen,512,43,1,0,2400,256,2,512,1024,9730,0.7359943876013296,0.5415138989156199,0.4150008718470489,5.2460386315747005,1.685592959792326,67.24733696249476,4.446711685209234e-05,0.0733082451723233,0.0733082451723233,0.024452652189492205,0.9999736199990923,1.0000000000002514,1.0000000000002514,512,512,0.20015547475374346,2.4808925893295086,0.5908801379039361,32.50789771004793,-8.292794414044265e-16,0.07465568313941581,0.01785202283354095,1.0000000000000013,2.4701402762253767e-16,0.0,2.185754188405968e-16,32.50789771004792,0.022281054343855723,0.37010705410326483,0.39845181915548405,0.5090050410334094,0.029273894532562433,0.335275638363188,0.3837604816592991,0.07086135473792843,0.7377687096595764,0.4423828125,0.12296093874226999
frozen,512,43,2,0,2400,256,2,512,1024,9730,0.6952556568881285,0.5020351926554798,0.3689875090636458,3.719737044002692,1.6641937067340837,67.22984903143308,4.339730582203674e-05,0.09024513739545593,0.09024513739545593,0.02415584338777849,0.9999739236039644,1.0000000000002305,1.0000000000002305,512,512,0.18119416182972187,1.8244602306098536,0.6077549793706364,33.010873852190244,-8.753355401833045e-16,0.09034166729459633,0.01807792288066434,1.0000000000000016,1.4983194303614878e-16,0.0,8.609802199622254e-16,33.010873852190215,0.01123142968950657,0.31959072725726934,0.3500188316699165,0.47084079971508574,0.015783418939128886,0.29810297491837956,0.34782681670834087,0.07627438544520619,0.7213864922523499,0.436309814453125,0.12296093874226999
frozen,512,43,6,0,2400,256,2,512,1024,9730,0.5898805908421676,0.40077621247624035,0.22914921148838313,1.284075617219326,1.7209886159970362,67.21200642818364,4.467081269837308e-05,0.15143104127102916,0.15143104127102916,0.024966108246044103,0.999974044190173,1.0000000000002287,1.0000000000002287,512,512,0.10393352472795049,0.5807531800976898,0.6365821469820704,31.38191096461422,-8.438758001011572e-16,0.1517972000849904,0.019881702263855643,1.0000000000000013,1.5111234286588012e-16,0.0,3.39626896794764e-16,31.38191096461421,7.85274203249705e-05,0.15538400811393926,0.187928502995501,0.33421301478690585,0.05218089475699878,0.15891550909410915,0.20942087016128322,0.09490499020767466,0.6878124475479126,0.5352783203125,0.12296093874226999
